id,color,outline,name,style_url,coordinates,name2,value,radius,coordinates5,coordinates6,created_at,updated_at,type,address,street,city,state,country,coords,contact_person,contact_phone,contact_email,operating_hours,capacity,notes,facilities
5982,null,null,Olunkono Service Station - Ondangwa,#Style1214310,"15.885222,-17.439615,0 15.885391,-17.438841,0 15.886261,-17.438976,0 15.886061,-17.439772,0",landmark_type,2,null,null,null,2025-10-22 02:55:08.877529+00,2025-10-22 02:55:08.877529+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
5983,null,null,MIMOSA CONVENIENCE CENTRE,#Style1214311,"27.974959,-26.135658,0 27.974772,-26.13532,0 27.974925,-26.135228,0 27.975119,-26.135578,0",Comment1,null,null,null,null,2025-10-22 02:55:08.877529+00,2025-10-22 02:55:08.877529+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
5984,null,null,MIMOSA CONVENIENCE CENTRE,#Style1214311,"27.974959,-26.135658,0 27.974772,-26.13532,0 27.974925,-26.135228,0 27.975119,-26.135578,0",Comment2,null,null,null,null,2025-10-22 02:55:08.877529+00,2025-10-22 02:55:08.877529+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
5985,null,null,MIMOSA CONVENIENCE CENTRE,#Style1214311,"27.974959,-26.135658,0 27.974772,-26.13532,0 27.974925,-26.135228,0 27.975119,-26.135578,0",landmark_type,2,null,null,null,2025-10-22 02:55:08.877529+00,2025-10-22 02:55:08.877529+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
5986,null,null,Engen Oneshila Service Station - Oshakati,#Style1214312,"15.707517,-17.785975,0 15.707639,-17.785654,0 15.708072,-17.785532,0 15.708231,-17.786104,0 15.707579,-17.786201,0",Comment1,null,null,null,null,2025-10-22 02:55:08.877529+00,2025-10-22 02:55:08.877529+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
5987,null,null,Engen Oneshila Service Station - Oshakati,#Style1214312,"15.707517,-17.785975,0 15.707639,-17.785654,0 15.708072,-17.785532,0 15.708231,-17.786104,0 15.707579,-17.786201,0",Comment2,null,null,null,null,2025-10-22 02:55:08.877529+00,2025-10-22 02:55:08.877529+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
5988,null,null,Engen Oneshila Service Station - Oshakati,#Style1214312,"15.707517,-17.785975,0 15.707639,-17.785654,0 15.708072,-17.785532,0 15.708231,-17.786104,0 15.707579,-17.786201,0",landmark_type,2,null,null,null,2025-10-22 02:55:08.877529+00,2025-10-22 02:55:08.877529+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
5989,null,null,Rundu Truck Stop,#Style1214313,"19.770933,-17.92067,0 19.77096,-17.920273,0 19.771285,-17.920308,0 19.771265,-17.920777,0",Comment1,null,null,null,null,2025-10-22 02:55:08.877529+00,2025-10-22 02:55:08.877529+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
5990,null,null,Rundu Truck Stop,#Style1214313,"19.770933,-17.92067,0 19.77096,-17.920273,0 19.771285,-17.920308,0 19.771265,-17.920777,0",Comment2,null,null,null,null,2025-10-22 02:55:08.877529+00,2025-10-22 02:55:08.877529+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
5991,null,null,Rundu Truck Stop,#Style1214313,"19.770933,-17.92067,0 19.77096,-17.920273,0 19.771285,-17.920308,0 19.771265,-17.920777,0",landmark_type,2,null,null,null,2025-10-22 02:55:08.877529+00,2025-10-22 02:55:08.877529+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
5992,null,null,Swakop Truckport - Swakopmund,#Style1214314,"14.547221,-22.672305,0 14.54773,-22.671939,0 14.548115,-22.672419,0 14.54758,-22.672801,0",Comment1,null,null,null,null,2025-10-22 02:55:08.877529+00,2025-10-22 02:55:08.877529+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
5993,null,null,Swakop Truckport - Swakopmund,#Style1214314,"14.547221,-22.672305,0 14.54773,-22.671939,0 14.548115,-22.672419,0 14.54758,-22.672801,0",Comment2,null,null,null,null,2025-10-22 02:55:08.877529+00,2025-10-22 02:55:08.877529+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
5994,null,null,Swakop Truckport - Swakopmund,#Style1214314,"14.547221,-22.672305,0 14.54773,-22.671939,0 14.548115,-22.672419,0 14.54758,-22.672801,0",landmark_type,2,null,null,null,2025-10-22 02:55:08.877529+00,2025-10-22 02:55:08.877529+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
5995,null,null,GRASMERE 1 STOP NORTH,#Style1214315,"27.92832,-26.340423,0 27.927902,-26.339846,0 27.927902,-26.339587,0 27.928009,-26.339327,0 27.928567,-26.338751,0 27.929474,-26.338756,0 27.929789,-26.338883,0 27.929524,-26.339395,0 27.929002,-26.340149,0",Comment1,null,null,null,null,2025-10-22 02:55:08.877529+00,2025-10-22 02:55:08.877529+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
5996,null,null,GRASMERE 1 STOP NORTH,#Style1214315,"27.92832,-26.340423,0 27.927902,-26.339846,0 27.927902,-26.339587,0 27.928009,-26.339327,0 27.928567,-26.338751,0 27.929474,-26.338756,0 27.929789,-26.338883,0 27.929524,-26.339395,0 27.929002,-26.340149,0",Comment2,null,null,null,null,2025-10-22 02:55:08.877529+00,2025-10-22 02:55:08.877529+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
5997,null,null,GRASMERE 1 STOP NORTH,#Style1214315,"27.92832,-26.340423,0 27.927902,-26.339846,0 27.927902,-26.339587,0 27.928009,-26.339327,0 27.928567,-26.338751,0 27.929474,-26.338756,0 27.929789,-26.338883,0 27.929524,-26.339395,0 27.929002,-26.340149,0",landmark_type,2,null,null,null,2025-10-22 02:55:08.877529+00,2025-10-22 02:55:08.877529+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
5998,null,null,GRASMERE 1 STOP SOUTH,#Style1214316,"27.929926,-26.341916,0 27.929422,-26.341757,0 27.929733,-26.341385,0 27.929797,-26.341171,0 27.929966,-26.34102,0 27.930226,-26.34084,0 27.930728,-26.340094,0 27.931088,-26.3405,0 27.931198,-26.340897,0 27.931113,-26.341208,0 27.930877,-26.341345,0 27.930674,-26.341654,0 27.930485,-26.341886,0 27.930273,-26.341982,0 27.930078,-26.341959,0",Comment1,null,null,null,null,2025-10-22 02:55:08.877529+00,2025-10-22 02:55:08.877529+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
5999,null,null,GRASMERE 1 STOP SOUTH,#Style1214316,"27.929926,-26.341916,0 27.929422,-26.341757,0 27.929733,-26.341385,0 27.929797,-26.341171,0 27.929966,-26.34102,0 27.930226,-26.34084,0 27.930728,-26.340094,0 27.931088,-26.3405,0 27.931198,-26.340897,0 27.931113,-26.341208,0 27.930877,-26.341345,0 27.930674,-26.341654,0 27.930485,-26.341886,0 27.930273,-26.341982,0 27.930078,-26.341959,0",Comment2,null,null,null,null,2025-10-22 02:55:08.877529+00,2025-10-22 02:55:08.877529+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6000,null,null,GRASMERE 1 STOP SOUTH,#Style1214316,"27.929926,-26.341916,0 27.929422,-26.341757,0 27.929733,-26.341385,0 27.929797,-26.341171,0 27.929966,-26.34102,0 27.930226,-26.34084,0 27.930728,-26.340094,0 27.931088,-26.3405,0 27.931198,-26.340897,0 27.931113,-26.341208,0 27.930877,-26.341345,0 27.930674,-26.341654,0 27.930485,-26.341886,0 27.930273,-26.341982,0 27.930078,-26.341959,0",landmark_type,2,null,null,null,2025-10-22 02:55:08.877529+00,2025-10-22 02:55:08.877529+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6001,null,null,Bachmus Oil / Fuel Suppliers - Walvis Bay,#Style1214317,"14.52405,-22.950332,0 14.524368,-22.950091,0 14.524655,-22.95039,0 14.524345,-22.950631,0",Comment1,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6002,null,null,Bachmus Oil / Fuel Suppliers - Walvis Bay,#Style1214317,"14.52405,-22.950332,0 14.524368,-22.950091,0 14.524655,-22.95039,0 14.524345,-22.950631,0",Comment2,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6003,null,null,Bachmus Oil / Fuel Suppliers - Walvis Bay,#Style1214317,"14.52405,-22.950332,0 14.524368,-22.950091,0 14.524655,-22.95039,0 14.524345,-22.950631,0",landmark_type,2,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6004,null,null,Logistics support Services - Walvis Bay,#Style1214318,"14.503588,-22.946559,0 14.503736,-22.946423,0 14.50411,-22.946694,0 14.50393,-22.946871,0",Comment1,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6005,null,null,Logistics support Services - Walvis Bay,#Style1214318,"14.503588,-22.946559,0 14.503736,-22.946423,0 14.50411,-22.946694,0 14.50393,-22.946871,0",Comment2,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6006,null,null,Logistics support Services - Walvis Bay,#Style1214318,"14.503588,-22.946559,0 14.503736,-22.946423,0 14.50411,-22.946694,0 14.50393,-22.946871,0",landmark_type,2,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6007,null,null,UMFULA 1 STOP,#Style1214319,"27.830455,-25.726452,0 27.830954,-25.726595,0 27.831433,-25.726753,0 27.831306,-25.726993,0 27.831174,-25.727304,0 27.831077,-25.72745,0 27.83091,-25.727552,0 27.83065,-25.72763,0 27.830289,-25.727592,0 27.829799,-25.727546,0 27.82952,-25.727364,0 27.829696,-25.727152,0",Comment1,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6008,null,null,UMFULA 1 STOP,#Style1214319,"27.830455,-25.726452,0 27.830954,-25.726595,0 27.831433,-25.726753,0 27.831306,-25.726993,0 27.831174,-25.727304,0 27.831077,-25.72745,0 27.83091,-25.727552,0 27.83065,-25.72763,0 27.830289,-25.727592,0 27.829799,-25.727546,0 27.82952,-25.727364,0 27.829696,-25.727152,0",Comment2,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6009,null,null,UMFULA 1 STOP,#Style1214319,"27.830455,-25.726452,0 27.830954,-25.726595,0 27.831433,-25.726753,0 27.831306,-25.726993,0 27.831174,-25.727304,0 27.831077,-25.72745,0 27.83091,-25.727552,0 27.83065,-25.72763,0 27.830289,-25.727592,0 27.829799,-25.727546,0 27.82952,-25.727364,0 27.829696,-25.727152,0",landmark_type,2,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6010,null,null,Monte Christo Convenience Centre - Windhoek,#Style1214320,"17.060743,-22.51187,0 17.060733,-22.511722,0 17.060901,-22.511336,0 17.061073,-22.511245,0 17.061403,-22.511666,0 17.061514,-22.511901,0 17.06154,-22.512146,0 17.061096,-22.512038,0 17.06086,-22.512009,0 17.060764,-22.511947,0",Comment1,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6011,null,null,Monte Christo Convenience Centre - Windhoek,#Style1214320,"17.060743,-22.51187,0 17.060733,-22.511722,0 17.060901,-22.511336,0 17.061073,-22.511245,0 17.061403,-22.511666,0 17.061514,-22.511901,0 17.06154,-22.512146,0 17.061096,-22.512038,0 17.06086,-22.512009,0 17.060764,-22.511947,0",Comment2,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6012,null,null,Monte Christo Convenience Centre - Windhoek,#Style1214320,"17.060743,-22.51187,0 17.060733,-22.511722,0 17.060901,-22.511336,0 17.061073,-22.511245,0 17.061403,-22.511666,0 17.061514,-22.511901,0 17.06154,-22.512146,0 17.061096,-22.512038,0 17.06086,-22.512009,0 17.060764,-22.511947,0",landmark_type,2,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6013,null,null,HIGHVELD 1 STOP WEST,#Style1214321,"28.251671,-26.0086,0 28.251516,-26.008488,0 28.251397,-26.008333,0 28.251365,-26.008096,0 28.251451,-26.007897,0 28.251558,-26.00764,0 28.251741,-26.007392,0 28.252012,-26.007371,0 28.25231,-26.007577,0 28.252998,-26.007941,0 28.253016,-26.008515,0 28.253369,-26.008894,0 28.252498,-26.008883,0 28.252339,-26.008848,0 28.252191,-26.008755,0",Comment1,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6014,null,null,HIGHVELD 1 STOP WEST,#Style1214321,"28.251671,-26.0086,0 28.251516,-26.008488,0 28.251397,-26.008333,0 28.251365,-26.008096,0 28.251451,-26.007897,0 28.251558,-26.00764,0 28.251741,-26.007392,0 28.252012,-26.007371,0 28.25231,-26.007577,0 28.252998,-26.007941,0 28.253016,-26.008515,0 28.253369,-26.008894,0 28.252498,-26.008883,0 28.252339,-26.008848,0 28.252191,-26.008755,0",Comment2,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6015,null,null,HIGHVELD 1 STOP WEST,#Style1214321,"28.251671,-26.0086,0 28.251516,-26.008488,0 28.251397,-26.008333,0 28.251365,-26.008096,0 28.251451,-26.007897,0 28.251558,-26.00764,0 28.251741,-26.007392,0 28.252012,-26.007371,0 28.25231,-26.007577,0 28.252998,-26.007941,0 28.253016,-26.008515,0 28.253369,-26.008894,0 28.252498,-26.008883,0 28.252339,-26.008848,0 28.252191,-26.008755,0",landmark_type,2,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6016,null,null,HIGHVELD 1 STOP EAST,#Style1214322,"28.252964,-26.00519,0 28.25356,-26.005084,0 28.253776,-26.005123,0 28.253971,-26.00523,0 28.254313,-26.006176,0 28.254509,-26.006669,0 28.254499,-26.00696,0 28.254339,-26.007141,0 28.254151,-26.007089,0 28.253748,-26.007041,0 28.253601,-26.006857,0 28.253668,-26.006464,0 28.253262,-26.005704,0",Comment1,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6017,null,null,HIGHVELD 1 STOP EAST,#Style1214322,"28.252964,-26.00519,0 28.25356,-26.005084,0 28.253776,-26.005123,0 28.253971,-26.00523,0 28.254313,-26.006176,0 28.254509,-26.006669,0 28.254499,-26.00696,0 28.254339,-26.007141,0 28.254151,-26.007089,0 28.253748,-26.007041,0 28.253601,-26.006857,0 28.253668,-26.006464,0 28.253262,-26.005704,0",Comment2,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6018,null,null,HIGHVELD 1 STOP EAST,#Style1214322,"28.252964,-26.00519,0 28.25356,-26.005084,0 28.253776,-26.005123,0 28.253971,-26.00523,0 28.254313,-26.006176,0 28.254509,-26.006669,0 28.254499,-26.00696,0 28.254339,-26.007141,0 28.254151,-26.007089,0 28.253748,-26.007041,0 28.253601,-26.006857,0 28.253668,-26.006464,0 28.253262,-26.005704,0",landmark_type,2,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6019,null,null,BUFFALO RIVER 1 STOP,#Style1214323,"27.380002,-32.880363,0 27.379026,-32.880048,0 27.379691,-32.879543,0 27.379823,-32.87921,0 27.380212,-32.879129,0 27.380672,-32.879814,0 27.38066,-32.880135,0",Comment1,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6020,null,null,BUFFALO RIVER 1 STOP,#Style1214323,"27.380002,-32.880363,0 27.379026,-32.880048,0 27.379691,-32.879543,0 27.379823,-32.87921,0 27.380212,-32.879129,0 27.380672,-32.879814,0 27.38066,-32.880135,0",Comment2,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6021,null,null,BUFFALO RIVER 1 STOP,#Style1214323,"27.380002,-32.880363,0 27.379026,-32.880048,0 27.379691,-32.879543,0 27.379823,-32.87921,0 27.380212,-32.879129,0 27.380672,-32.879814,0 27.38066,-32.880135,0",landmark_type,2,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6022,null,null,KLAWER 1 STOP,#Style1214324,"18.633934,-31.778045,0 18.633934,-31.777599,0 18.634339,-31.777633,0 18.634714,-31.777495,0 18.635223,-31.777709,0 18.635327,-31.778112,0 18.635696,-31.778286,0 18.635884,-31.778635,0 18.635665,-31.77908,0 18.634766,-31.779035,0 18.63414,-31.779064,0 18.63396,-31.778983,0 18.633995,-31.778838,0 18.63398,-31.778568,0 18.633954,-31.778368,0",Comment1,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6023,null,null,KLAWER 1 STOP,#Style1214324,"18.633934,-31.778045,0 18.633934,-31.777599,0 18.634339,-31.777633,0 18.634714,-31.777495,0 18.635223,-31.777709,0 18.635327,-31.778112,0 18.635696,-31.778286,0 18.635884,-31.778635,0 18.635665,-31.77908,0 18.634766,-31.779035,0 18.63414,-31.779064,0 18.63396,-31.778983,0 18.633995,-31.778838,0 18.63398,-31.778568,0 18.633954,-31.778368,0",Comment2,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6024,null,null,KLAWER 1 STOP,#Style1214324,"18.633934,-31.778045,0 18.633934,-31.777599,0 18.634339,-31.777633,0 18.634714,-31.777495,0 18.635223,-31.777709,0 18.635327,-31.778112,0 18.635696,-31.778286,0 18.635884,-31.778635,0 18.635665,-31.77908,0 18.634766,-31.779035,0 18.63414,-31.779064,0 18.63396,-31.778983,0 18.633995,-31.778838,0 18.63398,-31.778568,0 18.633954,-31.778368,0",landmark_type,2,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6025,null,null,KRANSKOP 1 STOP NORTH,#Style1214325,"28.442976,-24.804341,0 28.442797,-24.804109,0 28.44268,-24.803918,0 28.442648,-24.803752,0 28.442724,-24.803674,0 28.44293,-24.803451,0 28.442932,-24.803198,0 28.443183,-24.803034,0 28.443686,-24.802689,0 28.443835,-24.802871,0 28.444484,-24.803365,0 28.443589,-24.803937,0",Comment1,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6051,null,null,BIG BIRD 1 STOP SOUTH,#Style1214338,"28.127217,-25.979675,0 28.126969,-25.979944,0 28.126768,-25.980028,0 28.12655,-25.980074,0 28.126699,-25.979643,0 28.126844,-25.979268,0 28.127263,-25.979441,0",landmark_type,2,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6026,null,null,KRANSKOP 1 STOP NORTH,#Style1214325,"28.442976,-24.804341,0 28.442797,-24.804109,0 28.44268,-24.803918,0 28.442648,-24.803752,0 28.442724,-24.803674,0 28.44293,-24.803451,0 28.442932,-24.803198,0 28.443183,-24.803034,0 28.443686,-24.802689,0 28.443835,-24.802871,0 28.444484,-24.803365,0 28.443589,-24.803937,0",Comment2,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6027,null,null,KRANSKOP 1 STOP NORTH,#Style1214325,"28.442976,-24.804341,0 28.442797,-24.804109,0 28.44268,-24.803918,0 28.442648,-24.803752,0 28.442724,-24.803674,0 28.44293,-24.803451,0 28.442932,-24.803198,0 28.443183,-24.803034,0 28.443686,-24.802689,0 28.443835,-24.802871,0 28.444484,-24.803365,0 28.443589,-24.803937,0",landmark_type,2,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6028,null,null,KROONVAAL 1 STOP NORTH,#Style1214328,"27.550453,-27.049085,0 27.550605,-27.048634,0 27.551182,-27.048068,0 27.551799,-27.048008,0 27.551591,-27.048718,0 27.551215,-27.049912,0 27.550716,-27.04958,0 27.550471,-27.049347,0",Comment1,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6029,null,null,KROONVAAL 1 STOP NORTH,#Style1214328,"27.550453,-27.049085,0 27.550605,-27.048634,0 27.551182,-27.048068,0 27.551799,-27.048008,0 27.551591,-27.048718,0 27.551215,-27.049912,0 27.550716,-27.04958,0 27.550471,-27.049347,0",Comment2,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6030,null,null,KROONVAAL 1 STOP NORTH,#Style1214328,"27.550453,-27.049085,0 27.550605,-27.048634,0 27.551182,-27.048068,0 27.551799,-27.048008,0 27.551591,-27.048718,0 27.551215,-27.049912,0 27.550716,-27.04958,0 27.550471,-27.049347,0",landmark_type,2,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6031,null,null,KROONVAAL 1 STOP SOUTH,#Style1214330,"27.552709,-27.048602,0 27.553347,-27.046658,0 27.553707,-27.046966,0 27.55411,-27.047264,0 27.554237,-27.047476,0 27.554183,-27.04784,0 27.554043,-27.048171,0 27.553774,-27.048416,0 27.553556,-27.048613,0 27.553263,-27.048647,0",Comment1,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6032,null,null,KROONVAAL 1 STOP SOUTH,#Style1214330,"27.552709,-27.048602,0 27.553347,-27.046658,0 27.553707,-27.046966,0 27.55411,-27.047264,0 27.554237,-27.047476,0 27.554183,-27.04784,0 27.554043,-27.048171,0 27.553774,-27.048416,0 27.553556,-27.048613,0 27.553263,-27.048647,0",Comment2,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6033,null,null,KROONVAAL 1 STOP SOUTH,#Style1214330,"27.552709,-27.048602,0 27.553347,-27.046658,0 27.553707,-27.046966,0 27.55411,-27.047264,0 27.554237,-27.047476,0 27.554183,-27.04784,0 27.554043,-27.048171,0 27.553774,-27.048416,0 27.553556,-27.048613,0 27.553263,-27.048647,0",landmark_type,2,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6034,null,null,TUGELA 1 STOP SOUTH,#Style1214332,"29.5755,-28.487963,0 29.57587,-28.488053,0 29.57624,-28.488238,0 29.576431,-28.488339,0 29.576552,-28.488671,0 29.576669,-28.489186,0 29.576689,-28.489779,0 29.576255,-28.489872,0 29.575799,-28.489895,0",Comment1,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6035,null,null,TUGELA 1 STOP SOUTH,#Style1214332,"29.5755,-28.487963,0 29.57587,-28.488053,0 29.57624,-28.488238,0 29.576431,-28.488339,0 29.576552,-28.488671,0 29.576669,-28.489186,0 29.576689,-28.489779,0 29.576255,-28.489872,0 29.575799,-28.489895,0",Comment2,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6036,null,null,TUGELA 1 STOP SOUTH,#Style1214332,"29.5755,-28.487963,0 29.57587,-28.488053,0 29.57624,-28.488238,0 29.576431,-28.488339,0 29.576552,-28.488671,0 29.576669,-28.489186,0 29.576689,-28.489779,0 29.576255,-28.489872,0 29.575799,-28.489895,0",landmark_type,2,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6037,null,null,LAINGSBURG 1 STOP,#Style1214333,"20.861203,-33.195707,0 20.86146,-33.195467,0 20.861772,-33.195552,0 20.862346,-33.195451,0 20.862639,-33.195679,0 20.861947,-33.196267,0 20.861667,-33.196449,0 20.861312,-33.196156,0",Comment1,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6038,null,null,LAINGSBURG 1 STOP,#Style1214333,"20.861203,-33.195707,0 20.86146,-33.195467,0 20.861772,-33.195552,0 20.862346,-33.195451,0 20.862639,-33.195679,0 20.861947,-33.196267,0 20.861667,-33.196449,0 20.861312,-33.196156,0",Comment2,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6039,null,null,LAINGSBURG 1 STOP,#Style1214333,"20.861203,-33.195707,0 20.86146,-33.195467,0 20.861772,-33.195552,0 20.862346,-33.195451,0 20.862639,-33.195679,0 20.861947,-33.196267,0 20.861667,-33.196449,0 20.861312,-33.196156,0",landmark_type,2,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6040,null,null,WESTCOAST 1 STOP,#Style1214335,"18.106963,-33.02676,0 18.106952,-33.027195,0 18.106353,-33.027104,0 18.105741,-33.026975,0 18.105029,-33.026459,0 18.106074,-33.026263,0 18.106765,-33.026396,0 18.106956,-33.026638,0",Comment1,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6041,null,null,WESTCOAST 1 STOP,#Style1214335,"18.106963,-33.02676,0 18.106952,-33.027195,0 18.106353,-33.027104,0 18.105741,-33.026975,0 18.105029,-33.026459,0 18.106074,-33.026263,0 18.106765,-33.026396,0 18.106956,-33.026638,0",Comment2,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
